fragment_name,validation_family,smiles,atom_index_zero_based,element,functional_core,vdw_point_density,across_seed_count,across_seed_mean_e,across_seed_sample_std_e,across_seed_min_e,across_seed_max_e,across_seed_range_e
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,0,O,True,0.5,3,-0.425379021385,0.00472290614311,-0.429049659683,-0.420050758878,0.008998900805
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,0,O,True,1,3,-0.436644181922,0.00365045326169,-0.440549883446,-0.433318403369,0.007231480077
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,0,O,True,2,3,-0.441786019597,0.000790340141832,-0.442562115327,-0.440982166365,0.001579948962
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,1,C,True,0.5,3,0.72369704712,0.0109816507112,0.712324207132,0.734240475998,0.021916268866
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,1,C,True,1,3,0.747891023416,0.00869157129609,0.740355617596,0.757399515117,0.017043897521
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,1,C,True,2,3,0.757022913042,0.00249806825764,0.754697195627,0.759663480753,0.004966285126
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,2,N,True,0.5,3,-0.472266591828,0.00594961737353,-0.478598694876,-0.466792662462,0.011806032414
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,2,N,True,1,3,-0.506909407181,0.00555645101132,-0.511914398078,-0.500930318942,0.010984079136
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,2,N,True,2,3,-0.529212472646,0.00240531569109,-0.531980499597,-0.52763081385,0.004349685747
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,3,C,False,0.5,3,0.127703665492,0.0150753466919,0.110743767924,0.139580301448,0.028836533524
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,3,C,False,1,3,0.206055634605,0.0171063591326,0.189161223032,0.223366342294,0.034205119262
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,3,C,False,2,3,0.292784633391,0.00349316837609,0.289595963909,0.296518247334,0.006922283425
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,4,C,False,0.5,3,-0.0685597038842,0.00495853353688,-0.0742832754788,-0.0655652493726,0.0087180261062
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,4,C,False,1,3,-0.118187295197,0.0169864978659,-0.136968237182,-0.103898020946,0.033070216236
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,4,C,False,2,3,-0.182431415047,0.00351683095196,-0.185595772917,-0.178645096961,0.006950675956
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,5,C,False,0.5,3,-0.223717324781,0.00623433639765,-0.228990479169,-0.216836653759,0.01215382541
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,5,C,False,1,3,-0.217401211288,0.0136856918589,-0.225354393977,-0.201598448733,0.023755945244
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,5,C,False,2,3,-0.185041836911,0.00221917582841,-0.187294026281,-0.182857217952,0.004436808329
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,6,C,False,0.5,3,-0.0798326674935,0.00398668393101,-0.0836704045476,-0.0757120997378,0.0079583048098
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,6,C,False,1,3,-0.0851785585202,0.00495947978435,-0.0909024272877,-0.0821603088109,0.0087421184768
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,6,C,False,2,3,-0.109466502935,0.00635925979822,-0.116187936107,-0.103545134622,0.012642801485
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,7,C,False,0.5,3,-0.229451289807,0.00713959255642,-0.234732105411,-0.221328316749,0.013403788662
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,7,C,False,1,3,-0.218877174259,0.0113661070125,-0.231602809594,-0.209733701523,0.021869108071
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,7,C,False,2,3,-0.184468426547,0.00634287141149,-0.188658845362,-0.177171072355,0.011487773007
